Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-07-31T20:30:14.6928270,0.2041806,0.8753671,1.679199,354.3589,101.9019,358.802,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07507324,0.8844851,1.676691,0,180,0,,Glass (2)
2019-07-31T20:30:14.7117770,0.2042221,0.8753744,1.679104,354.3607,101.9036,358.8045,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07493556,0.8843139,1.676487,0,180,0,,Glass (2)
2019-07-31T20:30:14.7347160,0.2042708,0.8754522,1.679067,354.3598,101.9042,358.7985,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07475543,0.8841169,1.676421,0,180,0,,Glass (2)
2019-07-31T20:30:14.7606470,0.2042648,0.8754449,1.679065,354.3715,101.9059,358.7978,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07501197,0.8844217,1.676477,0,180,0,,Glass (2)
2019-07-31T20:30:14.7785970,0.2043027,0.875441,1.679054,354.3564,101.8917,358.8042,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07512081,0.8845191,1.676525,0,180,0,,Glass (2)
2019-07-31T20:30:14.8015350,0.2043772,0.8755571,1.679112,354.365,101.9034,358.7919,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07511079,0.8845298,1.676591,0,180,0,,Glass (2)
2019-07-31T20:30:14.8354450,0.2042664,0.8754007,1.679016,354.3538,101.8953,358.7897,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.0752188,0.8845202,1.676467,0,180,0,,Glass (2)
2019-07-31T20:30:14.8843150,0.2042322,0.8754039,1.67901,354.3681,101.8907,358.7994,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07504785,0.884361,1.676485,0,180,0,,Glass (2)
2019-07-31T20:30:14.9002720,0.2041692,0.8751859,1.679018,354.3605,101.9086,358.7918,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07540619,0.884712,1.676554,0,180,0,,Glass (2)
2019-07-31T20:30:14.9172270,0.2041594,0.875154,1.678975,354.3507,101.8946,358.7961,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.0756377,0.8850269,1.676606,0,180,0,,Glass (2)
2019-07-31T20:30:14.9351800,0.2042688,0.875276,1.67902,354.354,101.8917,358.7881,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07563102,0.8850229,1.676625,0,180,0,,Glass (2)
2019-07-31T20:30:14.9611120,0.2042229,0.8752054,1.679005,354.3586,101.8863,358.7839,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07596862,0.8853588,1.676716,0,180,0,,Glass (2)
2019-07-31T20:30:14.9800590,0.2041467,0.8752078,1.67898,354.3528,101.8952,358.7941,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07596314,0.8854968,1.676737,0,180,0,,Glass (2)
2019-07-31T20:30:15.0020000,0.2043219,0.8752938,1.679018,354.351,101.8873,358.8035,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07595825,0.8854355,1.676712,0,180,0,,Glass (2)
2019-07-31T20:30:15.0289280,0.2042561,0.8752093,1.678983,354.3551,101.8858,358.7946,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07623625,0.8853947,1.676751,0,180,0,,Glass (2)
2019-07-31T20:30:15.1436210,0.2042104,0.8752248,1.678976,354.3536,101.8888,358.7959,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07610226,0.8857006,1.676625,0,180,0,,Glass (2)
2019-07-31T20:30:15.1635700,0.2043763,0.8755723,1.679029,354.3505,101.8889,358.8141,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07635093,0.8859392,1.676671,0,180,0,,Glass (2)
2019-07-31T20:30:15.1835160,0.2044221,0.875575,1.679044,354.3633,101.8946,358.7921,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07639122,0.885825,1.676793,0,180,0,,Glass (2)
2019-07-31T20:30:15.2074620,0.204491,0.875627,1.679088,354.3539,101.8986,358.7966,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07631576,0.885738,1.676736,0,180,0,,Glass (2)
2019-07-31T20:30:15.2313860,0.2045084,0.8756624,1.679098,354.3668,101.8877,358.7997,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07628334,0.8856976,1.676754,0,180,0,,Glass (2)
